"library_gene"," query_name","qGI_score","FDR","query_gene","query_type","SMF_library","SMF_query","metric(qGI_score+SMF_library)"
"UPF3B","TOMM7_220_rich",-0.3683072,0.0955506964183503,"TOMM7","rich",-0.120103028608552,-0.396727096804361,-0.488410228608552
"UPF3B","TSC2_150_min",-0.509234,0.0754482966262777,"TSC2","min",-0.136582512189488,-1.18103804256508,-0.645816512189488
"UROC1","C1orf112_393_rich",-0.3965139,0.0111944491305567,"C1orf112","rich",-0.214895455302855,-0.666320228375642,-0.611409355302855
"USB1","CCT3_370_rich",-0.4694714,0.0686627444684676,"CCT3","rich",0.0216057182898633,-2.79645883676588,-0.447865681710137
"USB1","PIH1D1_383_rich",-0.3342717,0.0503323526400507,"PIH1D1","rich",0.0216057182898633,-1.39721218695006,-0.312665981710137
"USB1","TCP1_369_rich",-1.728778,6.8145075534584e-10,"TCP1","rich",0.0216057182898633,-2.73409055380542,-1.70717228171014
"USF1","ANGPTL4_272_rich",-0.4876016,0.00664840114295954,"ANGPTL4","rich",-0.302550803962104,-0.104097874162364,-0.790152403962104
"USF1","ATG5_128_min",-0.51216,0.0630577879608644,"ATG5","min",-0.43984439958829,-0.247898183000309,-0.95200439958829
"USF1","ATP5J_242_rich",-0.3660697,0.0531958960603428,"ATP5J","rich",-0.302550803962104,-1.022664574965,-0.668620503962104
"USF1","CDKN2B_306_rich",-0.6174834,0.00128097571502166,"CDKN2B","rich",-0.302550803962104,0.00578030725876051,-0.920034203962104
"USF1","GSK3A_247_rich",-0.3449327,0.0910435688422847,"GSK3A","rich",-0.302550803962104,-0.0235399473345744,-0.647483503962104
"USF1","PC_219_rich",-0.4420599,0.00123030250384675,"PC","rich",-0.302550803962104,-0.36801423322917,-0.744610703962104
"USH1C","FASN_004_min",-0.3667149,0.0684516168990493,"FASN","min",-0.0672494166879915,-0.51017025850959,-0.433964316687992
"USH1C","TIMM8A_228_rich",-0.4007603,0.0991952634268838,"TIMM8A","rich",-0.142028075025176,-0.901736882840322,-0.542788375025176
"USH1G","NAA38_224_rich",-0.4435521,0.0263286327939193,"NAA38","rich",-0.297197219483423,-2.31436169672078,-0.740749319483423
"USH1G","PGLS_046_min",-0.438968,0.0201716617397004,"PGLS","min",-0.315060739180581,-1.01335111185333,-0.754028739180581
"USH1G","PIH1D1_383_rich",-0.409642,0.0607103755482836,"PIH1D1","rich",-0.297197219483423,-1.39721218695006,-0.706839219483423
"USH1G","RER1_324_rich",-0.3139862,0.0652718565194015,"RER1","rich",-0.297197219483423,-0.650084666465513,-0.611183419483423
"USH1G","VPS54_271_rich",-0.3884605,0.0252840722846037,"VPS54","rich",-0.297197219483423,-0.987791895975991,-0.685657719483423
"USP26","CDKN2A_273_rich",-0.5314698,0.0742881997051326,"CDKN2A","rich",0.0181582561860775,0.0556155892104421,-0.513311543813923
"USP26","COQ9_279_rich",-0.4669296,0.0771257071112162,"COQ9","rich",0.0181582561860775,-0.534292109100405,-0.448771343813922
"USP26","HDAC2_172_min",-0.3892349,0.0761953160210857,"HDAC2","min",0.00512606434336459,-0.484715505523328,-0.384108835656635
"USP26","MUS81_360_rich",-0.6156207,0.0396215063727575,"MUS81","rich",0.0181582561860775,-0.637213757974631,-0.597462443813923
"USP27X","DIAPH1_038_min",-0.330365,0.00625869789807984,"DIAPH1","min",0.135936224117179,0.0186452555147567,-0.194428775882821
"USP27X","PCSK9_342_rich",-0.4918993,0.0533024197592219,"PCSK9","rich",0.0908013497746281,-0.281757025121924,-0.401097950225372
"USP27X","PGP_041_min",-0.2832228,0.0678606407570931,"PGP","min",0.135936224117179,-1.1427957633117,-0.147286575882821
"USP31","MGAT1_116_min",-0.2997979,0.0797435474217817,"MGAT1","min",0.0985101112123171,-0.513177188651783,-0.201287788787683
"USP31","PARP1_364_rich",-0.4442157,0.0532739413312648,"PARP1","rich",0.002942441336839,-0.70248917605682,-0.441273258663161
"USP31","PREPL_371_rich",-0.5152829,0.0157510908669148,"PREPL","rich",0.002942441336839,-0.577775260602194,-0.512340458663161
"USP31","SLC16A3_005_min",-0.3312032,0.0825882134929758,"SLC16A3","min",0.0985101112123171,-0.0551379858915966,-0.232693088787683
"USP31","VPS52_241_rich",-0.3031186,0.0240676318211854,"VPS52","rich",0.002942441336839,-1.41695529171255,-0.300176158663161
"USP48","BCL2_338_rich",-0.1865726,0.0986741659782055,"BCL2","rich",-0.145810339578356,-0.394783758374041,-0.332382939578356
"USP48","C17orf53_361_rich",-0.4385098,0.0136825862861912,"C17orf53","rich",-0.145810339578356,-0.966780469930334,-0.584320139578356
"USP48","DIAPH1_038_min",-0.2955334,0.0344261703322337,"DIAPH1","min",-0.0897521619747356,0.0186452555147567,-0.385285561974736
"USP48","GCLM_059_min",-0.3300083,0.0596686528073741,"GCLM","min",-0.0897521619747356,-0.40204474848871,-0.419760461974736
"USP48","HDAC2_172_min",-0.4566215,0.00118575073342048,"HDAC2","min",-0.0897521619747356,-0.484715505523328,-0.546373661974736
"USP48","KEAP1_076_min",-0.6121869,0.00128341714730656,"KEAP1","min",-0.0897521619747356,-2.33950993881683,-0.701939061974736
"USP48","LDHA_032_min",-0.5305065,0.0155380225167695,"LDHA","min",-0.0897521619747356,-0.72692575927979,-0.620258661974736
"USP48","MGEA5_146_min",-0.4339202,0.0991251745125612,"MGEA5","min",-0.0897521619747356,-2.04211712606601,-0.523672361974736
"USP48","NAA40_213_rich",-0.3660933,0.0533676573830884,"NAA40","rich",-0.145810339578356,-0.803510150806382,-0.511903639578356
"USP48","PIGA_330_rich",-0.2218502,0.0678200222786989,"PIGA","rich",-0.145810339578356,-0.0410740298416923,-0.367660539578356
"USP48","PTPN11_163_min",-0.6185012,1.37329687553463e-06,"PTPN11","min",-0.0897521619747356,-0.666460375769746,-0.708253361974736
"USP48","SLC25A32_259_rich",-0.2620003,0.00568655882728009,"SLC25A32","rich",-0.145810339578356,-0.635877749005006,-0.407810639578356
"USP48","TP53BP1_087_min",-0.6896454,0.000760101110392036,"TP53BP1","min",-0.0897521619747356,-0.387571812733525,-0.779397561974736
"USP48","USP7_012_min",-0.298305,0.0664716966642166,"USP7","min",-0.0897521619747356,0.291515387548196,-0.388057161974736
"USP7","ABCC1_058_min",-0.6262493,0.0406882710395356,"ABCC1","min",0.291515387548196,0.233176545917834,-0.334733912451804
"USP7","ARMC5_325_rich",-0.5736315,0.0346535349258458,"ARMC5","rich",0.117036207121413,-0.402137539411194,-0.456595292878587
"USP7","ATG5_128_min",-0.234192,0.0622179202588503,"ATG5","min",0.291515387548196,-0.247898183000309,0.057323387548196
"USP7","BCL2_338_rich",-0.6853348,0.000874241828025887,"BCL2","rich",0.117036207121413,-0.394783758374041,-0.568298592878587
"USP7","GFPT1_127_min",-0.3116093,0.000314525465281147,"GFPT1","min",0.291515387548196,-0.550101160565831,-0.020093912451804
"USP7","KAT7_173_min",-0.7177997,8.77736003976635e-06,"KAT7","min",0.291515387548196,-1.34814165207953,-0.426284312451804
"USP7","LCMT1_235_rich",-0.4972786,0.0989478954739932,"LCMT1","rich",0.117036207121413,-0.580577538753013,-0.380242392878587
"USP7","LDHA_032_min",-0.4694274,0.0911566770959764,"LDHA","min",0.291515387548196,-0.72692575927979,-0.177912012451804
"USP7","MPV17_230_rich",-0.4509046,0.00677670325957378,"MPV17","rich",0.117036207121413,-0.00776413827152112,-0.333868392878587
"USP7","NAA35_206_rich",-0.3742723,0.00183603951443769,"NAA35","rich",0.117036207121413,-1.52930018734108,-0.257236092878587
"USP7","NDUFA2_159_rich",-0.6020793,0.0112341540824896,"NDUFA2","rich",0.117036207121413,-1.40559869482585,-0.485043092878587
"USP7","NGLY1_097_min",-0.90733,1.07016101416275e-06,"NGLY1","min",0.291515387548196,-0.0660853472618729,-0.615814612451804
"USP7","PGLS_046_min",-0.4470097,0.0438641120763173,"PGLS","min",0.291515387548196,-1.01335111185333,-0.155494312451804
"USP7","POLR2A_395_rich",-0.2918503,0.0316261473665293,"POLR2A","rich",0.117036207121413,-0.723743903151917,-0.174814092878587
"USP7","SETDB1_329_rich",-0.1863427,0.044729978186822,"SETDB1","rich",0.117036207121413,-0.106186400751038,-0.069306492878587
"USP7","SLC4A2_078_min",-0.6227259,0.0257888058267019,"SLC4A2","min",0.291515387548196,0.280901244384857,-0.331210512451804
"USP7","SREBF2_194_min",-0.8139494,0.000624991706724645,"SREBF2","min",0.291515387548196,0.431103046640249,-0.522434012451804
"USP7","TAF5L_067_min",-0.6072509,0.00503657854396954,"TAF5L","min",0.291515387548196,-0.982053888557092,-0.315735512451804
"USP7","TMEM126A_309_rich",-0.4435052,0.0017323912715444,"TMEM126A","rich",0.117036207121413,-0.411480154104907,-0.326468992878587
"USP7","WDR73_125_min",-0.6848696,4.13519961379318e-05,"WDR73","min",0.291515387548196,-1.53611327177983,-0.393354212451804
"USP9Y","CCDC101_062_min",-0.2120301,0.0780355329168597,"CCDC101","min",0.364890843861489,-0.460855911737687,0.152860743861489
"USP9Y","USP10_013_min",-0.3757246,0.00891503525464446,"USP10","min",0.364890843861489,-0.751852845586228,-0.010833756138511
"UVSSA","CCDC101_062_min",-0.3559327,0.018214345739613,"CCDC101","min",-0.174514672418553,-0.460855911737687,-0.530447372418553
"UVSSA","DDX11_210_rich",-0.4813554,0.00968258695893974,"DDX11","rich",-0.149031140782799,-3.01866787440148,-0.630386540782799
"VAC14","ACTG1_124_min",-0.3621308,0.0600968846522905,"ACTG1","min",-0.224207271522206,-1.05195166698319,-0.586338071522206
"VAC14","ATPAF2_236_rich",-0.5176825,0.0174810994201085,"ATPAF2","rich",0.0866112786923875,-1.24588279852265,-0.431071221307613
"VAC14","BRD4_037_min",-0.8386168,2.82170911908505e-05,"BRD4","min",-0.224207271522206,-1.33826033052614,-1.06282407152221
"VAC14","CCDC101_062_min",-1.046075,3.39618150726346e-08,"CCDC101","min",-0.224207271522206,-0.460855911737687,-1.27028227152221
"VAC14","EMC6_231_rich",-0.3805624,0.0796236598868316,"EMC6","rich",0.0866112786923875,-1.17285180151228,-0.293951121307613
"VAC14","KAT7_173_min",-0.318903,0.0963863855325633,"KAT7","min",-0.224207271522206,-1.34814165207953,-0.543110271522206
"VAC14","NAA35_206_rich",-0.3738209,0.0582550223616138,"NAA35","rich",0.0866112786923875,-1.52930018734108,-0.287209621307613
"VAC14","PTAR1_109_min",-0.6141747,0.00042906812014388,"PTAR1","min",-0.224207271522206,-1.84144546885206,-0.838381971522206
"VAC14","TMEM94_275_rich",-0.4097236,0.0659601708052836,"TMEM94","rich",0.0866112786923875,0,-0.323112321307613
"VAC14","TSC2_150_min",-0.837532,2.5871299467327e-07,"TSC2","min",-0.224207271522206,-1.18103804256508,-1.06173927152221
"VAC14","VPS52_241_rich",-0.4986389,8.5969995224291e-05,"VPS52","rich",0.0866112786923875,-1.41695529171255,-0.412027621307613
"VAC14","WDR73_125_min",-0.3980808,0.0612805564876771,"WDR73","min",-0.224207271522206,-1.53611327177983,-0.622288071522206
"VAMP1","ATP5J_242_rich",-0.2998343,0.0653935701518273,"ATP5J","rich",-0.0372697060523735,-1.022664574965,-0.337104006052374
"VAMP1","CCT3_370_rich",-0.4047149,0.0180559941912979,"CCT3","rich",-0.0372697060523735,-2.79645883676588,-0.441984606052373
"VAMP1","HGS_311_rich",-0.3660333,0.0850266747097319,"HGS","rich",-0.0372697060523735,-1.02215427174758,-0.403303006052374
"VAMP1","ITGAV_121_rich",-0.3734444,0.0304050205111919,"ITGAV","rich",-0.0372697060523735,-0.731115150724097,-0.410714106052374
"VAMP1","LAMTOR4_394_rich",-0.5170103,0.0012442861567783,"LAMTOR4","rich",-0.0372697060523735,-0.253198824248195,-0.554280006052373
"VAMP2","ALG3_249_rich",-0.3904669,0.0889730514019908,"ALG3","rich",-0.0770121748675461,-0.225391030469643,-0.467479074867546
"VAMP2","ARL1_221_rich",-0.4000703,0.094373872942575,"ARL1","rich",-0.0770121748675461,-0.131987622733933,-0.477082474867546
"VAMP2","PTAR1_109_min",-1.94,4.10378196899413e-20,"PTAR1","min",-0.13081560446233,-1.84144546885206,-2.07081560446233
"VAMP2","VPS52_241_rich",-0.404467,0.00748895463937645,"VPS52","rich",-0.0770121748675461,-1.41695529171255,-0.481479174867546
"VANGL1","POLR2A_395_rich",-0.2867933,0.0645326540314088,"POLR2A","rich",-0.112316683381921,-0.723743903151917,-0.399109983381921
"VANGL2","C1orf112_393_rich",-0.2123764,0.039297899268482,"C1orf112","rich",-0.172502225059156,-0.666320228375642,-0.384878625059156
"VANGL2","SLC3A2_137_min",-0.1440462,0.0554500032448693,"SLC3A2","min",-0.252219005447166,0.176473118717745,-0.396265205447166
"VANGL2","STAG2_389_rich",-0.2737611,0.0417960735354195,"STAG2","rich",-0.172502225059156,-0.972241104385054,-0.446263325059156
"VAPB","VHL_034_min",-0.5092655,0.0696920538739921,"VHL","min",-0.109105658839857,-3.09824856242885,-0.618371158839857
"VCAN","CDKN2B_306_rich",-0.4041729,0.0245413013282517,"CDKN2B","rich",-0.287631160955738,0.00578030725876051,-0.691804060955738
"VCAN","GSK3B_237_rich",-0.3297392,0.0570025514451122,"GSK3B","rich",-0.287631160955738,0.119634907204445,-0.617370360955738
"VCAN","RB1CC1_077_min",-0.4893083,0.0687324630081622,"RB1CC1","min",-0.364322969181849,-0.849717556663107,-0.853631269181849
"VCAN","WWOX_352_rich",-0.5170605,0.0768181670074097,"WWOX","rich",-0.287631160955738,0.212617563560854,-0.804691660955738
"VCL","BCL2_338_rich",-0.3625523,0.042550729806612,"BCL2","rich",-0.264114650270005,-0.394783758374041,-0.626666950270005
"VCL","SHROOM2_284_rich",-0.3696912,0.0677207241111732,"SHROOM2","rich",-0.264114650270005,0.256273293022302,-0.633805850270005
"VDR","NAA30_351_rich",-0.4445238,0.0571982863236874,"NAA30","rich",-0.147074912878045,-1.63469954381974,-0.591598712878045
"VEGFC","BCL2_338_rich",-0.2923101,0.0962696552405786,"BCL2","rich",0.102870445853694,-0.394783758374041,-0.189439654146306
"VEZF1","ACTB_165_min",-0.4278598,0.0651296209641175,"ACTB","min",-0.0680859587585561,-1.3059780764272,-0.495945758758556
"VEZF1","ANGPTL4_272_rich",-0.5620873,0.0200469142655759,"ANGPTL4","rich",-0.0547552749517171,-0.104097874162364,-0.616842574951717
"VEZF1","ATG5_128_min",-0.6111541,0.000228346668032869,"ATG5","min",-0.0680859587585561,-0.247898183000309,-0.679240058758556
"VEZF1","DLAT_321_rich",-0.300952,0.0763884178796294,"DLAT","rich",-0.0547552749517171,-0.138169888702848,-0.355707274951717
"VEZF1","FASN_004_min",-0.4445571,0.00336173847726017,"FASN","min",-0.0680859587585561,-0.51017025850959,-0.512643058758556
"VEZF1","GSK3A_247_rich",-0.319486,0.069852868722521,"GSK3A","rich",-0.0547552749517171,-0.0235399473345744,-0.374241274951717
"VEZF1","KEAP1_076_min",-0.795117,1.92506632767924e-05,"KEAP1","min",-0.0680859587585561,-2.33950993881683,-0.863202958758556
"VEZF1","NDUFA2_159_rich",-0.348161,0.0170396992609621,"NDUFA2","rich",-0.0547552749517171,-1.40559869482585,-0.402916274951717
"VEZF1","PAN2_326_rich",-0.4449807,0.0925517570681618,"PAN2","rich",-0.0547552749517171,-0.219450666579217,-0.499735974951717
"VEZF1","PIGA_330_rich",-0.4145234,0.0991227337842696,"PIGA","rich",-0.0547552749517171,-0.0410740298416923,-0.469278674951717
"VEZF1","RER1_324_rich",-0.3061145,0.0911440944555101,"RER1","rich",-0.0547552749517171,-0.650084666465513,-0.360869774951717
"VEZF1","SLC1A5_016_min",-0.3630808,0.083283547177458,"SLC1A5","min",-0.0680859587585561,-1.24669854034233,-0.431166758758556
"VEZF1","STAG2_389_rich",-0.2661226,0.0393156842116112,"STAG2","rich",-0.0547552749517171,-0.972241104385054,-0.320877874951717
"VEZF1","TMEM94_275_rich",-0.2764768,0.0479976121839924,"TMEM94","rich",-0.0547552749517171,0,-0.331232074951717
"VEZF1","TP53BP1_087_min",-0.5277817,0.084068447855038,"TP53BP1","min",-0.0680859587585561,-0.387571812733525,-0.595867658758556
"VEZF1","USP14_142_min",-0.7848827,5.01934178436959e-07,"USP14","min",-0.0680859587585561,-0.520178180583785,-0.852968658758556
"VEZF1","WDR73_125_min",-0.502242,0.0083165381132717,"WDR73","min",-0.0680859587585561,-1.53611327177983,-0.570327958758556
"VIPAS39","RIC1_382_rich",-0.5550688,0.00147555490801443,"RIC1","rich",0.0251384667174221,0,-0.529930333282578
"VIPAS39","VPS52_241_rich",-0.2867041,0.0468347052095372,"VPS52","rich",0.0251384667174221,-1.41695529171255,-0.261565633282578
"VKORC1","NAA35_206_rich",-0.5454134,0.0241790439360025,"NAA35","rich",-0.139405686353223,-1.52930018734108,-0.684819086353223
"VKORC1","TAF5L_067_min",-0.4197413,0.073114988800211,"TAF5L","min",-0.220331722538023,-0.982053888557092,-0.640073022538023
"VPS13A","APOB_341_rich",-0.5344094,0.0272090635539051,"APOB","rich",-0.0702715184803246,0.0590918843267113,-0.604680918480325
"VPS13A","TMEM126A_309_rich",-0.6346882,0.00208107202117104,"TMEM126A","rich",-0.0702715184803246,-0.411480154104907,-0.704959718480325
"VPS13B","PC_219_rich",-0.3492393,0.044996622762557,"PC","rich",-0.0585137668994346,-0.36801423322917,-0.407753066899435
"VPS13B","RB1CC1_077_min",-0.4190448,0.0598150418880438,"RB1CC1","min",-0.115763974720882,-0.849717556663107,-0.534808774720882
"VPS13B","VPS52_241_rich",-0.9234084,2.52117664462762e-07,"VPS52","rich",-0.0585137668994346,-1.41695529171255,-0.981922166899435
"VPS13C","APOE_304_rich",-0.5661345,0.0791149282684461,"APOE","rich",-0.204061740906744,-0.0690875465615151,-0.770196240906744
"VPS16","ANGPTL4_272_rich",-0.7520075,0.000681794253614687,"ANGPTL4","rich",-0.389059836982901,-0.104097874162364,-1.1410673369829
"VPS16","ATG5_128_min",-0.4089818,0.00490005985598182,"ATG5","min",-0.844210022670264,-0.247898183000309,-1.25319182267026
"VPS16","ATP9B_101_min",-0.4099305,0.0544357660704731,"ATP9B","min",-0.844210022670264,0.165903848445279,-1.25414052267026
"VPS16","BCL2_338_rich",-0.2687242,0.0312890867431725,"BCL2","rich",-0.389059836982901,-0.394783758374041,-0.657784036982901
"VPS16","BLM_390_rich",-1.099417,2.70471792595129e-07,"BLM","rich",-0.389059836982901,-1.17410616181416,-1.4884768369829
"VPS16","DIAPH1_038_min",-0.4799318,0.058804625731262,"DIAPH1","min",-0.844210022670264,0.0186452555147567,-1.32414182267026
"VPS16","DLAT_321_rich",-0.400962,0.058175189734255,"DLAT","rich",-0.389059836982901,-0.138169888702848,-0.790021836982901
"VPS16","EMC6_231_rich",-0.4962818,0.00262244235349311,"EMC6","rich",-0.389059836982901,-1.17285180151228,-0.885341636982901
"VPS16","FASN_004_min",-0.7338038,0.000187047040517818,"FASN","min",-0.844210022670264,-0.51017025850959,-1.57801382267026
"VPS16","GSK3A_247_rich",-0.4151406,0.00375370206962145,"GSK3A","rich",-0.389059836982901,-0.0235399473345744,-0.804200436982901
"VPS16","LAMTOR4_394_rich",-0.8808007,0.00242888955654287,"LAMTOR4","rich",-0.389059836982901,-0.253198824248195,-1.2698605369829
"VPS16","MGAT1_116_min",-0.3911558,0.00485506767897336,"MGAT1","min",-0.844210022670264,-0.513177188651783,-1.23536582267026
"VPS16","NDUFA2_159_rich",-0.4826517,0.00493948707325608,"NDUFA2","rich",-0.389059836982901,-1.40559869482585,-0.871711536982901
"VPS16","PC_219_rich",-0.4935813,0.000138584817072223,"PC","rich",-0.389059836982901,-0.36801423322917,-0.882641136982901
"VPS16","PHGDH_047_min",-0.3017523,0.0464093141554686,"PHGDH","min",-0.844210022670264,-0.119328971384763,-1.14596232267026
"VPS16","PIGO_123_min",-0.6064696,5.28683516035604e-05,"PIGO","min",-0.844210022670264,-1.29069723448006,-1.45067962267026
"VPS16","RPS6KB1_164_min",-0.9199473,0.000198173861280326,"RPS6KB1","min",-0.844210022670264,-1.05303626409442,-1.76415732267026
"VPS16","SLC16A3_005_min",-0.4290905,0.0384498641944035,"SLC16A3","min",-0.844210022670264,-0.0551379858915966,-1.27330052267026
"VPS16","SLC35A1_115_min",-0.5408652,0.00308699155874552,"SLC35A1","min",-0.844210022670264,-0.25646205403258,-1.38507522267026
"VPS16","SLC4A2_078_min",-0.4748013,0.0335874669143726,"SLC4A2","min",-0.844210022670264,0.280901244384857,-1.31901132267026
"VPS16","SLX1_239_rich",-0.5796898,0.00104640866429149,"SLX1","rich",-0.389059836982901,0,-0.968749636982901
"VPS16","SMARCC1_160_min",-0.5764517,0.00380630346869163,"SMARCC1","min",-0.844210022670264,-0.952246574410398,-1.42066172267026
"VPS16","SREBF2_194_min",-0.5829729,0.00244787459961271,"SREBF2","min",-0.844210022670264,0.431103046640249,-1.42718292267026
"VPS16","TSC2_150_min",-0.758451,4.35552538425742e-06,"TSC2","min",-0.844210022670264,-1.18103804256508,-1.60266102267026
"VPS16","UAP1L1_119_min",-0.2849992,0.0264513681433034,"UAP1L1","min",-0.844210022670264,-0.054318062158245,-1.12920922267026
"VPS16","USP10_013_min",-0.6562595,0.00467672820601583,"USP10","min",-0.844210022670264,-0.751852845586228,-1.50046952267026
"VPS16","USP14_142_min",-0.2503999,0.042695879107603,"USP14","min",-0.844210022670264,-0.520178180583785,-1.09460992267026
"VPS33A","ANGPTL4_272_rich",-0.8215121,0.00263785830417753,"ANGPTL4","rich",-0.437548924503183,-0.104097874162364,-1.25906102450318
