	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
13086	13086	GO:1990086 lens fiber cell apoptotic process	0.0	False	0		0	0
13087	13087	GO:1990089 response to nerve growth factor	0.0	False	0		0	0
13088	13088	GO:1990090 cellular response to nerve growth factor stimulus	0.0	False	0		0	0
13089	13089	GO:1990092 calcium-dependent self proteolysis	0.0	False	0		0	0
13090	13090	GO:1990108 protein linear deubiquitination	0.0	False	0		0	0
13091	13091	GO:1990114 RNA polymerase II core complex assembly	0.0	False	0		0	0
13092	13092	GO:1990116 ribosome-associated ubiquitin-dependent protein catabolic process	0.0	False	0		0	0
13093	13093	GO:1990117 B cell receptor apoptotic signaling pathway	0.0	False	0		0	0
13094	13094	GO:1990120 messenger ribonucleoprotein complex assembly	0.0	False	0		0	0
13095	13095	GO:1990134 epithelial cell apoptotic process involved in palatal shelf morphogenesis	0.0	False	0		0	0
13096	13096	GO:1990138 neuron projection extension	3.0	False	0		0	0
13097	13097	GO:1990144 intrinsic apoptotic signaling pathway in response to hypoxia	0.0	False	0		0	0
13098	13098	GO:1990145 maintenance of translational fidelity	0.0	False	0		0	0
13099	13099	GO:1990164 histone H2A phosphorylation	0.0	False	0		0	0
13100	13100	GO:1990166 protein localization to site of double-strand break	0.0	False	0		0	0
13101	13101	GO:1990167 protein K27-linked deubiquitination	0.0	False	0		0	0
13102	13102	GO:1990168 protein K33-linked deubiquitination	0.0	False	0		0	0
13103	13103	GO:1990172 G protein-coupled receptor catabolic process	0.0	False	0		0	0
13104	13104	GO:1990173 protein localization to nucleoplasm	0.0	False	0		0	0
13105	13105	GO:1990180 mitochondrial tRNA 3'-end processing	0.0	False	0		0	0
13106	13106	GO:1990182 exosomal secretion	0.0	False	0		0	0
13107	13107	GO:1990227 paranodal junction maintenance	0.0	False	0		0	0
13108	13108	GO:1990245 histone H2A-T120 phosphorylation	0.0	False	0		0	0
13109	13109	GO:1990248 regulation of transcription from RNA polymerase II promoter in response to DNA damage	0.0	False	0		0	0
13110	13110	GO:1990253 cellular response to leucine starvation	0.0	False	0		0	0
13111	13111	GO:1990256 signal clustering	0.0	False	0		0	0
13112	13112	GO:1990258 histone glutamine methylation	0.0	False	0		0	0
13113	13113	GO:1990261 pre-mRNA catabolic process	0.0	False	0		0	0
13114	13114	GO:1990262 anti-Mullerian hormone signaling pathway	0.0	False	0		0	0
13115	13115	GO:1990264 peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	0.0	False	0		0	0
13116	13116	GO:1990266 neutrophil migration	0.0	False	0		0	0
13117	13117	GO:1990267 response to transition metal nanoparticle	0.0	False	0		0	0
13118	13118	GO:1990268 response to gold nanoparticle	0.0	False	0		0	0
13119	13119	GO:1990280 RNA localization to chromatin	0.0	False	0		0	0
13120	13120	GO:1990314 cellular response to insulin-like growth factor stimulus	0.0	False	0		0	0
13121	13121	GO:1990349 gap junction-mediated intercellular transport	0.0	False	0		0	0
13122	13122	GO:1990379 lipid transport across blood-brain barrier	0.0	False	0		0	0
13123	13123	GO:1990384 hyaloid vascular plexus regression	0.0	False	0		0	0
13124	13124	GO:1990386 mitotic cleavage furrow ingression	0.0	False	0		0	0
13125	13125	GO:1990390 protein K33-linked ubiquitination	0.0	False	0		0	0
13126	13126	GO:1990401 embryonic lung development	0.0	False	0		0	0
13127	13127	GO:1990402 embryonic liver development	0.0	False	0		0	0
13128	13128	GO:1990403 embryonic brain development	0.0	False	0		0	0
13129	13129	GO:1990408 calcitonin gene-related peptide receptor signaling pathway	0.0	False	0		0	0
13130	13130	GO:1990410 adrenomedullin receptor signaling pathway	0.0	False	0		0	0
13131	13131	GO:1990414 replication-born double-strand break repair via sister chromatid exchange	50.0	False	2	[49  1]	1	0
13132	13132	GO:1990416 cellular response to brain-derived neurotrophic factor stimulus	0.0	False	0		0	0
13133	13133	GO:1990418 response to insulin-like growth factor stimulus	0.0	False	0		0	0
13134	13134	GO:1990426 mitotic recombination-dependent replication fork processing	0.0	False	0		0	0
13135	13135	GO:1990428 miRNA transport	0.0	False	0		0	0
13136	13136	GO:1990437 snRNA 2'-O-methylation	0.0	False	0		0	0
13137	13137	GO:1990438 U6 2'-O-snRNA methylation	0.0	False	0		0	0
13138	13138	GO:1990440 positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	0.0	False	0		0	0
13139	13139	GO:1990441 negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	0.0	False	0		0	0
13140	13140	GO:1990442 intrinsic apoptotic signaling pathway in response to nitrosative stress	0.0	False	0		0	0
13141	13141	GO:1990443 peptidyl-threonine autophosphorylation	0.0	False	0		0	0
13142	13142	GO:1990451 cellular stress response to acidic pH	0.0	False	0		0	0
13143	13143	GO:1990456 mitochondrion-endoplasmic reticulum membrane tethering	0.0	False	0		0	0
13144	13144	GO:1990466 protein autosumoylation	0.0	False	0		0	0
13145	13145	GO:1990478 response to ultrasound	0.0	False	0		0	0
13146	13146	GO:1990481 mRNA pseudouridine synthesis	0.0	False	0		0	0
13147	13147	GO:1990502 dense core granule maturation	0.0	False	0		0	0
13148	13148	GO:1990504 dense core granule exocytosis	0.0	False	0		0	0
13149	13149	GO:1990505 mitotic DNA replication maintenance of fidelity	0.0	False	0		0	0
13150	13150	GO:1990511 piRNA biosynthetic process	0.0	False	0		0	0
13151	13151	GO:1990519 pyrimidine nucleotide import into mitochondrion	7.0	False	0		0	0
13152	13152	GO:1990523 bone regeneration	0.0	False	0		0	0
13153	13153	GO:1990535 neuron projection maintenance	0.0	False	0		0	0
13154	13154	GO:1990539 fructose import across plasma membrane	0.0	False	0		0	0
13155	13155	GO:1990540 mitochondrial manganese ion transmembrane transport	0.0	False	0		0	0
13156	13156	GO:1990542 mitochondrial transmembrane transport	7.0	False	0		0	0
13157	13157	GO:1990544 mitochondrial ATP transmembrane transport	0.0	False	0		0	0
13158	13158	GO:1990546 mitochondrial tricarboxylic acid transmembrane transport	0.0	False	0		0	0
13159	13159	GO:1990547 mitochondrial phosphate ion transmembrane transport	0.0	False	0		0	0
13160	13160	GO:1990548 mitochondrial FAD transmembrane transport	0.0	False	0		0	0
13161	13161	GO:1990549 mitochondrial NAD transmembrane transport	0.0	False	0		0	0
13162	13162	GO:1990550 mitochondrial alpha-ketoglutarate transmembrane transport	0.0	False	0		0	0
13163	13163	GO:1990564 protein polyufmylation	25.0	True	1	[25]	1	22
13164	13164	GO:1990569 UDP-N-acetylglucosamine transmembrane transport	0.0	False	0		0	0
13165	13165	GO:1990573 potassium ion import across plasma membrane	0.0	False	0		0	0
13166	13166	GO:1990575 mitochondrial L-ornithine transmembrane transport	0.0	False	0		0	0
13167	13167	GO:1990579 peptidyl-serine trans-autophosphorylation	0.0	False	0		0	0
13168	13168	GO:1990592 protein K69-linked ufmylation	25.0	True	1	[25]	1	22
13169	13169	GO:1990603 dark adaptation	0.0	False	0		0	0
13170	13170	GO:1990613 mitochondrial membrane fusion	0.0	False	0		0	0
13171	13171	GO:1990619 histone H3-K9 deacetylation	0.0	False	0		0	0
13172	13172	GO:1990637 response to prolactin	0.0	False	0		0	0
13173	13173	GO:1990641 response to iron ion starvation	0.0	False	0		0	0
13174	13174	GO:1990646 cellular response to prolactin	0.0	False	0		0	0
13175	13175	GO:1990654 sebum secreting cell proliferation	0.0	False	0		0	0
13176	13176	GO:1990668 vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane	0.0	False	0		0	0
13177	13177	GO:1990678 histone H4-K16 deacetylation	0.0	False	0		0	0
13178	13178	GO:1990683 DNA double-strand break attachment to nuclear envelope	0.0	False	0		0	0
13179	13179	GO:1990697 protein depalmitoleylation	0.0	False	0		0	0
13180	13180	GO:1990700 nucleolar chromatin organization	0.0	False	0		0	0
13181	13181	GO:1990705 cholangiocyte proliferation	0.0	False	0		0	0
13182	13182	GO:1990708 conditioned place preference	0.0	False	0		0	0
13183	13183	GO:1990709 presynaptic active zone organization	0.0	False	0		0	0
13184	13184	GO:1990729 primary miRNA modification	0.0	False	0		0	0
13185	13185	GO:1990731 UV-damage excision repair, DNA incision	0.0	False	0		0	0
13186	13186	GO:1990737 response to manganese-induced endoplasmic reticulum stress	0.0	False	0		0	0
13187	13187	GO:1990743 protein sialylation	0.0	False	0		0	0
13188	13188	GO:1990744 primary miRNA methylation	0.0	False	0		0	0
13189	13189	GO:1990748 cellular detoxification	0.0	False	0		0	0
13190	13190	GO:1990755 mitotic spindle microtubule depolymerization	0.0	False	0		0	0
13191	13191	GO:1990758 mitotic sister chromatid biorientation	0.0	False	0		0	0
13192	13192	GO:1990764 myofibroblast contraction	0.0	False	0		0	0
13193	13193	GO:1990771 clathrin-dependent extracellular exosome endocytosis	0.0	False	0		0	0
13194	13194	GO:1990776 response to angiotensin	12.0	False	12	[1 1 1 1 1 1 1 1 1 1 1 1]	0	0
13195	13195	GO:1990778 protein localization to cell periphery	28.0	False	5	[21  4  1  1  1]	1	0
13196	13196	GO:1990785 response to water-immersion restraint stress	0.0	False	0		0	0
13197	13197	GO:1990786 cellular response to dsDNA	0.0	False	0		0	0
13198	13198	GO:1990787 negative regulation of hh target transcription factor activity	0.0	False	0		0	0
13199	13199	GO:1990791 dorsal root ganglion development	0.0	False	0		0	0
13200	13200	GO:1990792 cellular response to glial cell derived neurotrophic factor	0.0	False	0		0	0
13201	13201	GO:1990798 pancreas regeneration	0.0	False	0		0	0
13202	13202	GO:1990809 endoplasmic reticulum tubular network membrane organization	0.0	False	0		0	0
13203	13203	GO:1990822 basic amino acid transmembrane transport	0.0	False	0		0	0
13204	13204	GO:1990823 response to leukemia inhibitory factor	0.0	False	0		0	0
13205	13205	GO:1990828 hepatocyte dedifferentiation	0.0	False	0		0	0
13206	13206	GO:1990830 cellular response to leukemia inhibitory factor	0.0	False	0		0	0
13207	13207	GO:1990832 slow axonal transport	0.0	False	0		0	0
13208	13208	GO:1990834 response to odorant	0.0	False	0		0	0
13209	13209	GO:1990839 response to endothelin	0.0	False	0		0	0
13210	13210	GO:1990840 response to lectin	0.0	False	0		0	0
13211	13211	GO:1990845 adaptive thermogenesis	0.0	False	0		0	0
13212	13212	GO:1990858 cellular response to lectin	0.0	False	0		0	0
13213	13213	GO:1990859 cellular response to endothelin	0.0	False	0		0	0
13214	13214	GO:1990864 response to growth hormone-releasing hormone	0.0	False	0		0	0
13215	13215	GO:1990869 cellular response to chemokine	0.0	False	0		0	0
13216	13216	GO:1990878 cellular response to gastrin	0.0	False	0		0	0
13217	13217	GO:1990882 rRNA acetylation	0.0	False	0		0	0
13218	13218	GO:1990910 response to hypobaric hypoxia	0.0	False	0		0	0
13219	13219	GO:1990911 response to psychosocial stress	0.0	False	0		0	0
13220	13220	GO:1990918 double-strand break repair involved in meiotic recombination	60.0	True	1	[60]	1	1
13221	13221	GO:1990926 short-term synaptic potentiation	0.0	False	0		0	0
13222	13222	GO:1990927 calcium ion regulated lysosome exocytosis	0.0	False	0		0	0
13223	13223	GO:1990928 response to amino acid starvation	0.0	False	0		0	0
13224	13224	GO:1990938 peptidyl-aspartic acid autophosphorylation	0.0	False	0		0	0
13225	13225	GO:1990953 intramanchette transport	0.0	False	0		0	0
13226	13226	GO:1990959 eosinophil homeostasis	0.0	False	0		0	0
13227	13227	GO:1990960 basophil homeostasis	0.0	False	0		0	0
13228	13228	GO:1990961 xenobiotic detoxification by transmembrane export across the plasma membrane	0.0	False	0		0	0
13229	13229	GO:1990962 xenobiotic transport across blood-brain barrier	0.0	False	0		0	0
13230	13230	GO:1990963 establishment of blood-retinal barrier	0.0	False	0		0	0
13231	13231	GO:1990966 ATP generation from poly-ADP-D-ribose	0.0	False	0		0	0
13232	13232	GO:1990968 modulation by host of RNA binding by virus	0.0	False	0		0	0
13233	13233	GO:1990969 modulation by host of viral RNA-binding transcription factor activity	0.0	False	0		0	0
13234	13234	GO:1990983 tRNA demethylation	0.0	False	0		0	0
13235	13235	GO:2000001 regulation of DNA damage checkpoint	22.0	True	1	[22]	1	0
13236	13236	GO:2000002 negative regulation of DNA damage checkpoint	0.0	False	0		0	0
13237	13237	GO:2000003 positive regulation of DNA damage checkpoint	0.0	False	0		0	0
13238	13238	GO:2000005 negative regulation of metanephric S-shaped body morphogenesis	0.0	False	0		0	0
13239	13239	GO:2000007 negative regulation of metanephric comma-shaped body morphogenesis	0.0	False	0		0	0
13240	13240	GO:2000008 regulation of protein localization to cell surface	0.0	False	0		0	0
13241	13241	GO:2000009 negative regulation of protein localization to cell surface	0.0	False	0		0	0
13242	13242	GO:2000010 positive regulation of protein localization to cell surface	0.0	False	0		0	0
13243	13243	GO:2000011 regulation of adaxial/abaxial pattern formation	0.0	False	0		0	0
13244	13244	GO:2000015 regulation of determination of dorsal identity	0.0	False	0		0	0
13245	13245	GO:2000016 negative regulation of determination of dorsal identity	0.0	False	0		0	0
13246	13246	GO:2000017 positive regulation of determination of dorsal identity	0.0	False	0		0	0
13247	13247	GO:2000019 negative regulation of male gonad development	0.0	False	0		0	0
13248	13248	GO:2000020 positive regulation of male gonad development	0.0	False	0		0	0
13249	13249	GO:2000027 regulation of animal organ morphogenesis	0.0	False	0		0	0
13250	13250	GO:2000035 regulation of stem cell division	0.0	False	0		0	0
13251	13251	GO:2000036 regulation of stem cell population maintenance	0.0	False	0		0	0
13252	13252	GO:2000041 negative regulation of planar cell polarity pathway involved in axis elongation	0.0	False	0		0	0
13253	13253	GO:2000042 negative regulation of double-strand break repair via homologous recombination	84.0	True	1	[84]	1	1
13254	13254	GO:2000043 regulation of cardiac cell fate specification	0.0	False	0		0	0
13255	13255	GO:2000045 regulation of G1/S transition of mitotic cell cycle	0.0	False	0		0	0
13256	13256	GO:2000048 negative regulation of cell-cell adhesion mediated by cadherin	0.0	False	0		0	0
13257	13257	GO:2000049 positive regulation of cell-cell adhesion mediated by cadherin	0.0	False	0		0	0
13258	13258	GO:2000050 regulation of non-canonical Wnt signaling pathway	0.0	False	0		0	0
13259	13259	GO:2000051 negative regulation of non-canonical Wnt signaling pathway	0.0	False	0		0	0
13260	13260	GO:2000052 positive regulation of non-canonical Wnt signaling pathway	0.0	False	0		0	0
13261	13261	GO:2000054 negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification	0.0	False	0		0	0
13262	13262	GO:2000057 negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis	0.0	False	0		0	0
13263	13263	GO:2000058 regulation of ubiquitin-dependent protein catabolic process	6.0	False	0		0	0
13264	13264	GO:2000059 negative regulation of ubiquitin-dependent protein catabolic process	0.0	False	0		0	0
13265	13265	GO:2000060 positive regulation of ubiquitin-dependent protein catabolic process	0.0	False	0		0	0
13266	13266	GO:2000062 negative regulation of ureter smooth muscle cell differentiation	0.0	False	0		0	0
13267	13267	GO:2000063 positive regulation of ureter smooth muscle cell differentiation	0.0	False	0		0	0
13268	13268	GO:2000064 regulation of cortisol biosynthetic process	0.0	False	0		0	0
