"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"2487",7107,"IGF2R-PLAUR-PLG complex",3,6e-04,3e-04,2e-04,-4e-04,-1e-04,3e-04,0,"",0,""
"2488",7108,"IGF2R-PLAUR complex",2,5e-04,1e-04,1e-04,-4e-04,0,4e-04,0,"",0,""
"2489",7109,"IGF2R-PLAUR-PLAU complex",3,5e-04,2e-04,2e-04,-3e-04,0,3e-04,0,"",0,""
"2490",7110,"IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex",5,9e-04,5e-04,4e-04,-5e-04,-1e-04,4e-04,0,"",0,""
"2491",7111,"NUFIP2-Roquin1 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2492",7112,"PLAUR-PLAU complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"2493",7113,"ABRAXAS2-SHMT1 complex",2,1e-04,NA,4e-04,3e-04,NA,NA,0,"",0,""
"2494",7114,"ABRAXAS2-SHMT2 complex",2,1e-04,NA,3e-04,2e-04,NA,NA,0.5,"SHMT2",0,""
"2495",7116,"GRB7-PTK2 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"2496",7122,"HSPA9-GRPEL1-GRPEL2 complex",3,0.0031,0.01,2e-04,-0.0029,-0.0098,-0.0069,1,"HSPA9;GRPEL2;GRPEL1",0.666666666666667,"HSPA9;GRPEL1"
"2497",7123,"GRPEL1-GRPEL2 complex",2,1e-04,1e-04,1e-04,0,0,0,1,"GRPEL2;GRPEL1",0.5,"GRPEL1"
"2498",7124,"HSPA9-GRPEL1 complex",2,0.0076,0.0312,1e-04,-0.0075,-0.0311,-0.0236,1,"HSPA9;GRPEL1",1,"HSPA9;GRPEL1"
"2499",7125,"HSPA9-GRPEL2 complex",2,8e-04,1e-04,1e-04,-7e-04,0,7e-04,1,"HSPA9;GRPEL2",0.5,"HSPA9"
"2500",7126,"HSPA9-GRPEL1-GRPEL2-TIMM44 complex",4,0.0028,0.0162,3e-04,-0.0025,-0.0159,-0.0134,1,"TIMM44;HSPA9;GRPEL2;GRPEL1",0.5,"HSPA9;GRPEL1"
"2501",7127,"GSKIP-GSK3B-PRKAR2A complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0,""
"2502",7128,"GSKIP-GSK3B-PRKAR2A complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0,""
"2503",7129,"GSKIP-PRKAR2B complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2504",7130,"PRKAR2A-GSKIP-GSK3B-DNM1L complex",4,6e-04,4e-04,3e-04,-3e-04,-1e-04,2e-04,0.25,"DNM1L",0,""
"2505",7131,"COMMD1-CCDC22-CCDC93-C16orf62 complex",4,0.0888,0.0617,0.0723,-0.0165,0.0106,0.0271,0,"",0,""
"2506",7132,"CCDC22-CCDC93-C16orf62 complex",3,0.25,0.1225,0.2183,-0.0317,0.0958,0.1275,0,"",0,""
"2507",7133,"CCDC93-COMMD1-COMMD6 complex",3,0.0071,0.0031,0.056,0.0489,0.0529,0.004,0,"",0,""
"2508",7134,"COMMD1-CCDC93-C16orf62 complex",3,0.0069,0.0281,0.0158,0.0089,-0.0123,-0.0212,0,"",0,""
"2509",7135,"CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex",5,0.25,0.1225,0.2183,-0.0317,0.0958,0.1275,0,"",0,""
"2510",7136,"VCP-SELK-DERL1 complex",3,1e-04,4e-04,0.0015,0.0014,0.0011,-3e-04,0,"",0.333333333333333,"VCP"
"2511",7139,"SEC23-SEC24 adaptor complex",2,9e-04,1e-04,0.0147,0.0138,0.0146,8e-04,0,"",0,""
"2512",7140,"SEC23-SEC24-SCAP-SREBP1c complex",4,8e-04,8e-04,0.0064,0.0056,0.0056,0,0,"",0.25,"SCAP"
"2513",7141,"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",5,0.0026,0.0019,0.0132,0.0106,0.0113,7e-04,0,"",0,""
"2514",7142,"VCP-VIMP-DERL2 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0.333333333333333,"VCP"
"2515",7143,"GNAS-L-GNB2-GNG1 complex",3,6e-04,0.0042,2e-04,-4e-04,-0.004,-0.0036,0,"",0,""
"2516",7144,"GNAS-L-GNB3-GNG1 complex",3,3e-04,0.0038,7e-04,4e-04,-0.0031,-0.0035,0,"",0,""
"2517",7145,"GNAS-L-GNB4-GNG1 complex",3,3e-04,0.0039,4e-04,1e-04,-0.0035,-0.0036,0,"",0,""
"2518",7146,"GNAS-L-GNB1-GNG1 complex",3,2e-04,0.0044,2e-04,0,-0.0042,-0.0042,0,"",0,""
"2519",7147,"GNAS-L-GNB1-GNG2 complex",3,3e-04,2e-04,6e-04,3e-04,4e-04,1e-04,0,"",0,""
"2520",7148,"GNAS-L-GNB2-GNG2 complex",3,8e-04,4e-04,3e-04,-5e-04,-1e-04,4e-04,0,"",0,""
"2521",7149,"GNAS-L-GNB3-GNG2 complex",3,3e-04,2e-04,0.001,7e-04,8e-04,1e-04,0,"",0,""
"2522",7150,"GNAS-L-GNB4-GNG2 complex",3,3e-04,4e-04,3e-04,0,-1e-04,-1e-04,0,"",0,""
"2523",7151,"GNAS-L-GNB4-GNG2 complex",3,3e-04,4e-04,3e-04,0,-1e-04,-1e-04,0,"",0,""
"2524",7152,"GNAS-L-GNB1-GNG3 complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0,""
"2525",7153,"GNAS-L-GNB2-GNG3 complex",3,4e-04,5e-04,2e-04,-2e-04,-3e-04,-1e-04,0,"",0,""
"2526",7154,"GNAS-L-GNB1-GNG3 complex",3,7e-04,4e-04,3e-04,-4e-04,-1e-04,3e-04,0,"",0,""
"2527",7155,"GNAS-L-GNB4-GNG3 complex",3,2e-04,3e-04,2e-04,0,-1e-04,-1e-04,0,"",0,""
"2528",7156,"GNAS-L-GNB5-GNG3 complex",3,2e-04,7e-04,2e-04,0,-5e-04,-5e-04,0,"",0,""
"2529",7157,"TSC1-TSC2 complex",2,0,0,0,0,0,0,0,"",0,""
"2530",7158,"TSC2-DVL complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2531",7159,"TSC2-GSK3-AXIN-DVL complex",4,0.0032,9e-04,4e-04,-0.0028,-5e-04,0.0023,0,"",0,""
"2532",7160,"GNAS-L-GNB1-GNG4 complex",3,2e-04,3e-04,4e-04,2e-04,1e-04,-1e-04,0,"",0,""
"2533",7161,"GNAS-L-GNB2-GNG4 complex",3,4e-04,5e-04,5e-04,1e-04,0,-1e-04,0,"",0,""
"2534",7162,"GNAS-L-GNB3-GNG4 complex",3,4e-04,4e-04,0.0011,7e-04,7e-04,0,0,"",0,""
"2535",7163,"GNAS-L-GNB4-GNG4 complex",3,2e-04,3e-04,4e-04,2e-04,1e-04,-1e-04,0,"",0,""
"2536",7164,"GNAS-L-GNB5-GNG4 complex",3,2e-04,4e-04,4e-04,2e-04,0,-2e-04,0,"",0,""
"2537",7165,"GNAS-L-GNB1-GNG5 complex",3,0.0043,1e-04,0.028,0.0237,0.0279,0.0042,0,"",0,""
"2538",7166,"GNAS-L-GNB2-GNG5 complex",3,0.0172,6e-04,2e-04,-0.017,-4e-04,0.0166,0,"",0,""
"2539",7167,"GNAS-L-GNB3-GNG5 complex",3,3e-04,1e-04,6e-04,3e-04,5e-04,2e-04,0,"",0,""
"2540",7168,"GNAS-L-GNB4-GNG5 complex",3,2e-04,2e-04,4e-04,2e-04,2e-04,0,0,"",0,""
"2541",7169,"GNAS-L-GNB5-GNG5 complex",3,2e-04,8e-04,2e-04,0,-6e-04,-6e-04,0,"",0,""
"2542",7170,"GNAS-L-GNB1-GNG7 complex",3,2e-04,2e-04,3e-04,1e-04,1e-04,0,0,"",0,""
"2543",7171,"GNAS-L-GNB2-GNG7 complex",3,4e-04,4e-04,2e-04,-2e-04,-2e-04,0,0,"",0,""
"2544",7172,"GNAS-L-GNB3-GNG7 complex",3,0.0039,2e-04,5e-04,-0.0034,3e-04,0.0037,0,"",0,""
"2545",7173,"GNAS-L-GNB4-GNG7 complex",3,2e-04,3e-04,2e-04,0,-1e-04,-1e-04,0,"",0,""
"2546",7174,"GNAS-L-GNB5-GNG7 complex",3,2e-04,4e-04,2e-04,0,-2e-04,-2e-04,0,"",0,""
"2547",7175,"GNAS-L-GNB1-GNG8 complex",3,2e-04,3e-04,4e-04,2e-04,1e-04,-1e-04,0,"",0,""
"2548",7176,"GNAS-L-GNB2-GNG8 complex",3,3e-04,9e-04,2e-04,-1e-04,-7e-04,-6e-04,0,"",0,""
"2549",7177,"GNAS-L-GNB3-GNG8 complex",3,2e-04,3e-04,6e-04,4e-04,3e-04,-1e-04,0,"",0,""
"2550",7178,"GNAS-L-GNB4-GNG8 complex",3,2e-04,5e-04,3e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"2551",7179,"GNAS-L-GNB5-GNG8 complex",3,2e-04,4e-04,4e-04,2e-04,0,-2e-04,0,"",0,""
"2552",7180,"p53-MDM2 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2553",7185,"CCNB1-CCNF complex",2,1e-04,6e-04,2e-04,1e-04,-4e-04,-5e-04,0,"",0,""
"2554",7186,"Glutamate-cysteine ligase",2,0,0,0,0,0,0,0,"",0,""
"2555",7187,"GNAS-L-GNB1-GNG10 complex",3,6e-04,2e-04,2e-04,-4e-04,0,4e-04,0,"",0,""
"2556",7188,"GNAS-L-GNB2-GNG10 complex",3,0.001,6e-04,2e-04,-8e-04,-4e-04,4e-04,0,"",0,""
"2557",7189,"GNAS-L-GNB3-GNG10 complex",3,6e-04,2e-04,4e-04,-2e-04,2e-04,4e-04,0,"",0,""
"2558",7190,"3-methylcrotonyl-CoA carboxylase",2,3e-04,6e-04,0.0012,9e-04,6e-04,-3e-04,1,"MCCC1;MCCC2",0,""
"2559",7191,"Methionine adenosyltransferase alpha2 beta-v1",2,1e-04,1e-04,1e-04,0,0,0,0,"",0.5,"MAT2A"
"2560",7192,"CCR4-NOT-CNOT7-CNOT6 complex",9,0.1248,0.1096,0.1959,0.0711,0.0863,0.0152,0,"",0.111111111111111,"CNOT3"
"2561",7193,"GNAS-L-GNB4-GNG10 complex",3,6e-04,3e-04,2e-04,-4e-04,-1e-04,3e-04,0,"",0,""
"2562",7194,"GNAS-L-GNB5-GNG10 complex",3,6e-04,4e-04,2e-04,-4e-04,-2e-04,2e-04,0,"",0,""
"2563",7195,"GNAS-L-GNB1-GNG11 complex",3,3e-04,2e-04,8e-04,5e-04,6e-04,1e-04,0,"",0,""
"2564",7197,"Methionine adenosyltransferase alpha1 beta-v1",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"2565",7198,"TIMM8A-TIMM13-TIMM23 complex",3,0.0119,0.0194,0.1158,0.1039,0.0964,-0.0075,1,"TIMM23;TIMM8A;TIMM13",0.333333333333333,"TIMM8A"
"2566",7199,"GNAS-L-GNB2-GNG11 complex",3,0.0016,3e-04,4e-04,-0.0012,1e-04,0.0013,0,"",0,""
"2567",7201,"GNAS-L-GNB3-GNG11 complex",3,4e-04,2e-04,4e-04,0,2e-04,2e-04,0,"",0,""
"2568",7202,"GNAS-L-GNB4-GNG11 complex",3,3e-04,4e-04,6e-04,3e-04,2e-04,-1e-04,0,"",0,""
"2569",7203,"GNAS-L-GNB5-GNG11 complex",3,2e-04,4e-04,2e-04,0,-2e-04,-2e-04,0,"",0,""
"2570",7204,"GNAS-L-GNB1-GNG12 complex",3,6e-04,5e-04,4e-04,-2e-04,-1e-04,9.99999999999999e-05,0,"",0,""
"2571",7205,"GNAS-L-GNB2-GNG12 complex",3,0.0055,4e-04,5e-04,-0.005,1e-04,0.0051,0,"",0,""
"2572",7206,"GNAS-L-GNB3-GNG12 complex",3,3e-04,0.0011,4e-04,1e-04,-7e-04,-8e-04,0,"",0,""
"2573",7207,"GNAS-L-GNB4-GNG12 complex",3,3e-04,5e-04,2e-04,-1e-04,-3e-04,-2e-04,0,"",0,""
"2574",7208,"GNAS-L-GNB5-GNG12 complex",3,2e-04,4e-04,3e-04,1e-04,-1e-04,-2e-04,0,"",0,""
"2575",7209,"GNAS-L-GNB1-GNG13 complex",3,9e-04,3e-04,4e-04,-5e-04,1e-04,6e-04,0,"",0,""
"2576",7210,"GNAS-L-GNB2-GNG13 complex",3,0.0014,4e-04,2e-04,-0.0012,-2e-04,0.001,0,"",0,""
"2577",7211,"GNAS-L-GNB3-GNG13 complex",3,4e-04,2e-04,4e-04,0,2e-04,2e-04,0,"",0,""
"2578",7212,"GNAS-L-GNB4-GNG13 complex",3,3e-04,5e-04,2e-04,-1e-04,-3e-04,-2e-04,0,"",0,""
"2579",7213,"GNAS-L-GNB5-GNG13 complex",3,3e-04,4e-04,3e-04,0,-1e-04,-1e-04,0,"",0,""
"2580",7214,"CCR4-NOT-CNOT7-CNOT6L complex",9,0.1406,0.0615,0.1728,0.0322,0.1113,0.0791,0,"",0.111111111111111,"CNOT3"
"2581",7215,"CCR4-NOT-CNOT8-CNOT6 complex",9,0.1151,0.0606,0.1591,0.044,0.0985,0.0545,0,"",0.111111111111111,"CNOT3"
"2582",7216,"CCR4-NOT-CNOT8-CNOT6L complex",9,0.113,0.0382,0.1512,0.0382,0.113,0.0748,0,"",0.111111111111111,"CNOT3"
"2583",7217,"Dysbindin 1-A-DNA-PK-complex",4,5e-04,6e-04,3e-04,-2e-04,-3e-04,-9.99999999999999e-05,0,"",0.25,"XRCC6"
"2584",7219,"DHHC6-SELK complex",2,NA,2e-04,1e-04,NA,-1e-04,NA,0,"",0,""
"2585",7220,"MSL complex",4,0.0563,0.0015,0.2156,0.1593,0.2141,0.0548,0,"",0,""
"2586",7221,"NSL complex",9,0.0177,0.0045,0.1181,0.1004,0.1136,0.0132,0.111111111111111,"HCFC1",0.444444444444444,"OGT;HCFC1;WDR5;KANSL3"
"2587",7222,"MMS19-XPD complex",2,0.0023,3e-04,2e-04,-0.0021,-1e-04,0.002,0,"",0.5,"MMS19"
"2588",7223,"MMS19-FAM96B complex",2,NA,1e-04,4e-04,NA,3e-04,NA,0,"",0.5,"MMS19"
"2589",7224,"HCF1-THAP11 complex",2,2e-04,5e-04,1e-04,-1e-04,-4e-04,-3e-04,0.5,"HCFC1",0.5,"HCFC1"
"2590",7225,"CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex",5,0.0012,0.001,0.0017,5e-04,7e-04,2e-04,0,"",0.2,"CHD4"
"2591",7233,"DLC1-DLGAP1-MYO5A complex",3,2e-04,0.001,5e-04,3e-04,-5e-04,-8e-04,0,"",0,""
"2592",7234,"DLGAP1-DLG4-DYNLL2 complex",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"2593",7235,"DISC1-DRD2 complex",2,8e-04,1e-04,1e-04,-7e-04,0,7e-04,0,"",0,""
"2594",7236,"ARXN1-CIC complex",2,5e-04,0.0238,6e-04,9.99999999999999e-05,-0.0232,-0.0233,0,"",0,""
"2595",7239,"CHRNA7-NMDAR1 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"2596",7240,"CHRNA7-GRIN2A complex",2,7e-04,1e-04,1e-04,-6e-04,0,6e-04,0,"",0,""
"2597",7241,"SNCA-TUBB3 complex",2,4e-04,1e-04,1e-04,-3e-04,0,3e-04,0,"",0,""
"2598",7242,"RPGRIP1-SPATA7 complex",2,1e-04,3e-04,6e-04,5e-04,3e-04,-2e-04,0,"",0,""
"2599",7243,"AURKA-HRAS-RAF1 complex",3,3e-04,2e-04,2e-04,-1e-04,0,1e-04,0,"",0.333333333333333,"AURKA"
"2600",7248,"ABCB1-ANXA2-RACK1-SRC complex",4,3e-04,8e-04,9e-04,6e-04,9.99999999999999e-05,-5e-04,0,"",0.25,"RACK1"
"2601",7249,"ERS1-MDM2 complex",2,2e-04,2e-04,3e-04,1e-04,1e-04,0,0,"",0,""
"2602",7250,"ESR1-MDM4 complex",2,2e-04,0.0019,3e-04,1e-04,-0.0016,-0.0017,0,"",0,""
"2603",7251,"IGBP1-MID1-PPP2CA complex",3,3e-04,5e-04,2e-04,-1e-04,-3e-04,-2e-04,0,"",0.666666666666667,"PPP2CA;IGBP1"
"2604",7252,"ING5 (BRPF2, MOZ, MORF) complex",5,0.091,0.0059,0.1892,0.0982,0.1833,0.0851,0,"",0,""
"2605",7253,"ING5 (BRPF3, MOZ, MORF) complex",5,0.1028,0.0124,0.1786,0.0758,0.1662,0.0904,0,"",0,""
"2606",7254,"ING5 complex (ING5, JADE2, KAT7, MEAF6)",4,0.2721,0.0876,0.353,0.0809,0.2654,0.1845,0,"",0,""
"2607",7255,"ING5 complex (ING5, JADE3, KAT7, MEAF6)",4,0.1711,0.0876,0.3336,0.1625,0.246,0.0835,0,"",0,""
"2608",7256,"ABCB1-PPP2R3C-TFPI2 complex",3,0.0214,8e-04,0.0335,0.0121,0.0327,0.0206,0,"",0,""
"2609",7259,"HCFC1-THAP11-ZNF143 complex",3,0.0012,0.0022,2e-04,-0.001,-0.002,-0.001,0.333333333333333,"HCFC1",0.333333333333333,"HCFC1"
"2610",7260,"HCFC1-THAP11 subcomplex",2,2e-04,5e-04,1e-04,-1e-04,-4e-04,-3e-04,0.5,"HCFC1",0.5,"HCFC1"
"2611",7262,"3-Hydroxyacyl CoA dehydrogenase",2,2e-04,0,0.25,0.2498,0.25,2e-04,1,"HADHA;HADHB",0,""
"2612",7263,"ABCG5-ABCG8 complex",2,0.0072,4e-04,1e-04,-0.0071,-3e-04,0.0068,0,"",0,""
"2613",7265,"MLC1-Na,K-ATPase-Kir4.1-AQP4-TRPV4-syntrophin complex",6,7e-04,6e-04,6e-04,-1e-04,0,1e-04,0,"",0,""
"2614",7266,"AKT1-NQO2 complex",2,1e-04,2e-04,2e-04,1e-04,0,-1e-04,0.5,"AKT1",0,""
"2615",7267,"KAT2A-Oxoglutarate dehydrogenase complex",4,0.1724,0.0523,0.1623,-0.0101,0.11,0.1201,0.75,"DLD;DLST;OGDH",0,""
"2616",7268,"HEPACAM-MLC1-Na,K-ATPase-Kir4.1-AQP4-TRPV4 complex",6,0.001,9e-04,7e-04,-3e-04,-2e-04,1e-04,0,"",0,""
"2617",7269,"p532-Clathrin-HSP70 complex",3,2e-04,5e-04,5e-04,3e-04,0,-3e-04,0,"",0.333333333333333,"CLTC"
"2618",7271,"ARNTL-NPAS2 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"2619",7272,"Core clock complex",2,0.0034,0.0038,5e-04,-0.0029,-0.0033,-4e-04,0,"",0,""
"2620",7273,"ARNTL-HIF1A complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2621",7274,"ARNTL-EPAS1 complex",2,7e-04,2e-04,2e-04,-5e-04,0,5e-04,0,"",0,""
"2622",7275,"BCL2-CISD2 complex",2,3e-04,4e-04,1e-04,-2e-04,-3e-04,-1e-04,0.5,"BCL2",0,""
"2623",7277,"Carboxypeptidase N",2,4e-04,1e-04,2e-04,-2e-04,1e-04,3e-04,0,"",0,""
"2624",7281,"BIN1-EHBP1-RAB8A complex",3,8e-04,2e-04,7e-04,-1e-04,5e-04,6e-04,0,"",0,""
"2625",7282,"FEN1-WRN complex",2,1e-04,1e-04,3e-04,2e-04,2e-04,0,0,"",0.5,"FEN1"
"2626",7283,"ETS1-PRX1 complex",2,1e-04,4e-04,2e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"2627",7284,"GSK3B-HSP90AA1-PKM2 complex",3,2e-04,0.001,3e-04,1e-04,-7e-04,-8e-04,0,"",0,""
"2628",7285,"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex",9,0.002,0.0053,0.0093,0.0073,0.004,-0.0033,0,"",0.333333333333333,"XRCC6;SFPQ;RBM14"
"2629",7286,"AIP4-DTX3L complex",2,1e-04,0.0014,1e-04,0,-0.0013,-0.0013,0,"",0,""
"2630",7287,"SIMPLE-HRS-STAM1 complex",3,3e-04,8e-04,0.0165,0.0162,0.0157,-5e-04,0,"",0,""
"2631",7288,"ANGPTL4-LRP6-SDC1 complex",3,2e-04,5e-04,0.0029,0.0027,0.0024,-3e-04,0,"",0,""
"2632",7289,"ANGPTL4-LRP6-SDC2 complex",3,2e-04,5e-04,0.0032,0.003,0.0027,-3e-04,0,"",0,""
"2633",7290,"ANGPTL4-LRP6-SDC4 complex",3,9e-04,8e-04,0.0028,0.0019,0.002,9.99999999999999e-05,0,"",0,""
"2634",7291,"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex",4,0.0037,0.0021,0.022,0.0183,0.0199,0.0016,0,"",0.5,"EIF2B2;EIF2B3"
"2635",7292,"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex",5,0.0036,0.0013,0.0116,0.008,0.0103,0.0023,0,"",0.4,"EIF2B2;EIF2B3"
"2636",7294,"JUND-TAP1 complex",2,2e-04,3e-04,1e-04,-1e-04,-2e-04,-1e-04,0,"",0,""
"2637",7295,"ERCC1-RPA1-XPA complex",3,3e-04,3e-04,7e-04,4e-04,4e-04,0,0,"",0.333333333333333,"RPA1"
"2638",7296,"PRT1-RGP1 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0.5,"EIF3B"
"2639",7298,"ACTB-ANP32A-C1QBP-PSMA1-PTMA-PSMA1 complex",6,8e-04,6e-04,5e-04,-3e-04,-9.99999999999999e-05,2e-04,0.333333333333333,"SLC25A3;C1QBP",0.166666666666667,"PSMA1"
"2640",7299,"ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex",5,0.0014,0.0022,5e-04,-9e-04,-0.0017,-8e-04,0.2,"SLC25A5",0.2,"PSMA3"
"2641",7300,"PARD3B-PARD6A-PRKCI complex",3,7e-04,0.0016,4e-04,-3e-04,-0.0012,-9e-04,0,"",0,""
"2642",7304,"HIC1-PCL3L-PCR2 complex",5,0.2011,0.2004,0.2012,9.9999999999989e-05,0.000799999999999995,0.000700000000000006,0,"",0,""
"2643",7308,"ADA-DPP4 complex",2,2e-04,1e-04,2e-04,0,1e-04,1e-04,0,"",0,""
"2644",7309,"END1-ENDRA complex",2,1e-04,9e-04,1e-04,0,-8e-04,-8e-04,0,"",0,""
"2645",7310,"IL10-IL10RA complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"2646",7311,"CRY1-Core clock complex",3,0.0011,0.0011,0.0011,0,0,0,0.333333333333333,"CRY1",0,""
"2647",7312,"CTNNB1-ESR1 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"2648",7313,"ESYT1-ESYT2 complex",2,1e-04,0.0029,3e-04,2e-04,-0.0026,-0.0028,0,"",0,""
"2649",7314,"ESYT1-ESYT3 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2650",7316,"NFKB1-STAT3 complex",2,5e-04,1e-04,1e-04,-4e-04,0,4e-04,0,"",0,""
"2651",7317,"RELA-STAT3 complex",2,6e-04,1e-04,1e-04,-5e-04,0,5e-04,0,"",0,""
"2652",7318,"CTNNB1-DDX5-HDGF complex",3,3e-04,6e-04,7e-04,4e-04,1e-04,-3e-04,0,"",0,""
"2653",7319,"CLEC4E-FCER1G complex",2,2e-04,1e-04,3e-04,1e-04,2e-04,1e-04,0,"",0,""
"2654",7320,"CLEC4E-MS4A2 complex",2,4e-04,1e-04,2e-04,-2e-04,1e-04,3e-04,0,"",0,""
"2655",7324,"HINT1-TIP60 complex",2,1e-04,1e-04,1e-04,0,0,0,0.5,"HINT1",0,""
"2656",7325,"HINT1-UBC3-RBX1 complex",3,2e-04,6e-04,2e-04,0,-4e-04,-4e-04,0.333333333333333,"HINT1",0,""
"2657",7326,"HINT1-SP1 complex",2,1e-04,0.001,1e-04,0,-9e-04,-9e-04,0.5,"HINT1",0,""
"2658",7328,"AML1-HIPK2-p300 complex",3,0.01,4e-04,4e-04,-0.0096,0,0.0096,0,"",0,""
"2659",7331,"RAC1-RHOA-VANGL2 complex",3,7e-04,3e-04,4e-04,-3e-04,1e-04,4e-04,0,"",0,""
"2660",7333,"MICALL1-RAB13 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"2661",7337,"AUF1(p45)-ZFP36 complex",2,1e-04,3e-04,2e-04,1e-04,-1e-04,-2e-04,0,"",0,""
"2662",7338,"HNRNPD(p45)-ZFP36L1 complex",2,3e-04,1e-04,1e-04,-2e-04,0,2e-04,0,"",0,""
"2663",7340,"HNRNPD(p45)-ZFP36L2 complex",2,0.0017,2e-04,2e-04,-0.0015,0,0.0015,0,"",0,""
"2664",7341,"CTNNAL1-DNTA complex",2,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,"",0,""
"2665",7344,"NLGN1-NRXN1 complex",2,5e-04,1e-04,1e-04,-4e-04,0,4e-04,0,"",0,""
"2666",7345,"DISC1-TRAK1 complex",2,1e-04,2e-04,2e-04,1e-04,0,-1e-04,0,"",0,""
"2667",7346,"DISC1-RHOT1 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0.5,"RHOT1",0,""
"2668",7349,"MTR4-RBM7-ZCCHC8 complex",3,5e-04,0,3e-04,-2e-04,3e-04,5e-04,0,"",0.333333333333333,"MTREX"
"2669",7351,"GDF15-ERBB2 complex",2,1e-04,1e-04,0.0023,0.0022,0.0022,0,0,"",0,""
"2670",7352,"PARP1-LIG3 complex",2,2e-04,9e-04,1e-04,-1e-04,-8e-04,-7e-04,0.5,"LIG3",0,""
"2671",7354,"ASXL1-HCFC1-OGT complex",3,0.0011,3e-04,0.001,-1e-04,7e-04,8e-04,0.333333333333333,"HCFC1",0.666666666666667,"OGT;HCFC1"
"2672",7356,"IL-15-lactadherin complex",2,3e-04,NA,1e-04,-2e-04,NA,NA,0,"",0,""
"2673",7357,"TRIM25-G3BP2 complex",2,9e-04,1e-04,0.0019,0.001,0.0018,8e-04,0,"",0,""
"2674",7358,"NDFIP1-NEDD4L-SLC11A2 complex",3,3e-04,3e-04,3e-04,0,0,0,0,"",0,""
"2675",7359,"TF-TFRC complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2676",7361,"ARAF-PIK3R1 complex",2,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,"",0,""
"2677",7363,"EYA1-SIX1 complex",2,3e-04,9e-04,1e-04,-2e-04,-8e-04,-6e-04,0,"",0,""
"2678",7364,"EYA1-SIX2 complex",2,6e-04,0.001,1e-04,-5e-04,-9e-04,-4e-04,0,"",0,""
"2679",7366,"KATNA1-KATNAL1-KATNB1-KATNBL1 complex",4,9e-04,0.0017,6e-04,-3e-04,-0.0011,-8e-04,0,"",0,""
"2680",7367,"ASH2L-KDM6B-KDM6B-WDR5 complex",4,3e-04,4e-04,4e-04,1e-04,0,-1e-04,0,"",0.25,"WDR5"
"2681",7368,"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)",3,0.0011,0.002,0.0836,0.0825,0.0816,-9e-04,0,"",0,""
"2682",7370,"CUL3-KCTD11 complex",2,1e-04,4e-04,2e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"2683",7371,"CUL3-KCTD6 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2684",7372,"BRD7-SWI\u2013SNF complex",11,0.0379,0.0672,0.1479,0.11,0.0807,-0.0293,0,"",0.181818181818182,"PRMT5;ACTL6A"
