gene	Nucleus	Nucleolus	Mitochondrion	Peroxisome	Endoplasmic reticulum	Cytoskeleton & Plasma membrane	Golgi & Endosome & Lysosome
LINC01126	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01134	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01139	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01140	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01150	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01157	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01158	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01159	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01160	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01162	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01163	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01170	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01181	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01182	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01184	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01186	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01206	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01208	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01210	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01212	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01214	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01215	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01221	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01225	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01228	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01230	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01239	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01250	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01251	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01252	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01260	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01262	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01266	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01270	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01271	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01272	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01278	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01279	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01281	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01291	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01293	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01297	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01305	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01307	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01310	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01311	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01315	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01320	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01322	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01324	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01330	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01340	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01341	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01351	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01356	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01359	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01360	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01362	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01370	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01372	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01381	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01394	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01405	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01410	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01412	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01413	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01415	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01419	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01431	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01452	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01465	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01467	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01468	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01478	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01480	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01483	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01484	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01498	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01502	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01503	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01504	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01508	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01510	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01519	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01522	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01524	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01526	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01527	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01537	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01540	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01541	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01550	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01551	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01553	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01555	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01556	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01558	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01559	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01562	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01564	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01569	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01570	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01572	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01578	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01579	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01590	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01622	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINCMD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC-PINT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC-ROR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPE-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LL0XNC01-237H1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-63E9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMCD1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMO7-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOXL1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPHN3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPP-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC75A-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSAMP-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSINCT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LUCAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LUNAR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LURAP1L-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LY86-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MACC1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MACROD2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MACROD2-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAFA-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAFG-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGI1-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGI2-AS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGI2-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAMDC2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAN1B1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K14-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAPKAPK5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAPT-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAPT-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MATN1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MBNL1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCCC1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCF2L-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCHR2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCM3AP-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MDC1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEF2C-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEG8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEIS1-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEIS1-AS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEOX2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MESTIT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metazoa_SRP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MFI2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGAT3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGC16275	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGC32805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGC39584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGC45922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MHRT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIATNB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mico1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIF-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIMT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR100HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR124-2HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR133A1HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR137HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR143HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR155HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR17HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR181A1HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR181A2HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR202HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR205HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR210HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR219A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR222HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR22HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR31HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR34AHG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4435-1HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4458HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4500HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4697HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR497HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR503HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR600HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR646HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR663AHG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR7-3HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR762HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR924HG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR99AHG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIRLET7BHG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIRLET7DHG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKLN1-AS	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKNK1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKRN3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MLK7-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MLLT4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MME-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP24-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MNX1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MORF4L2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRGPRF-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRGPRG-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL23-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRVI1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-LIPCAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTOR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-RNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-RNR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TD	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TE	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TH	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TI	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TK	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TM	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TV	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TW	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-TY	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYB-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYCNOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYCNUT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYHAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYLK-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO16-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MZF1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAALADL2-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NALCN-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV2-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV2-AS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV2-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCBP2-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCK1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCRNA00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCRUPAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFA6-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFV2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEXN-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NFE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NFIA-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NHEG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFK-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPBL-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMTRL-TAA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NNT-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP14-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOVA1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPHP3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPSR1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPTN-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR2F1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR2F2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRIR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRON	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTM-IT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUP50-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUTM2A-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUTM2B-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OGFR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OIP5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLMALINC	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OOEP-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSER1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSMR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSTN-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUD6B-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTX2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OVAAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PACERR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PANDAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPPA-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPPA-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PARD6G-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PART1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PARTICL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAUPAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAX8-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAXBP1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAXIP1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
